Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6Mzd9.4txOVXzgJOKSmYoaU08UKO7zW9xgEZkUtNdRs8xcbBk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6Mzl9.AeTntrX_JoOlUvnL5sdrE3-CbRmtNwiIGEI8BbJTKDU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDB9.is91pIGqFNW7yYnLMx2Luub6FeKQuzNbAI4MUaJPAgs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDF9.PymJSVS1Cux5O3NvQLR7qOq9UrNt5dF1OexCp-Ac_iQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/logout/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NTJ9.iQXbdBNOYHvPH0o4BDt6i2miE71hKJ39cMXgPgaeIWU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NTN9.4kBat7sIp1rnCaQO_HQddDJSQXoQGhI5omtAQ1TNwsU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NTN9.4kBat7sIp1rnCaQO_HQddDJSQXoQGhI5omtAQ1TNwsU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NTR9._5XphkeRRxwg63gb-K_UgZHOLkJpQohkSJ08abq5U1M&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NTV9.123teFji2x1ihFvOvwaiTIdl8xepb1GBjO7doylbHiQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NTZ9.KYvv9tHlF4YdTQZQXyKhx0-QuCxi6PnJ-LrhecRyHDA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NTh9.9hngphY-fsQTDQdkTTy9YqdQWq7tYK2FVAX5kfdmyLg&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjo0LCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NTl9.v1ucXPhsQzDz0X9G4X6JYWuZEbwhn9Kz5aSt55SHgRw&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NjB9.m-LHu64ykPurW2WMp1rlMN6o8hsUBPEfd2CQdZqNF7I&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NjJ9.WkXfJu3NU6gimuIvyDjHOztRzDomGk5bicuQDxtvF_A&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjo0LCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NjN9.8pEWwPolmTZUlGv1-ouiIhW8fyLXEqysoMH5dFNtHaY&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NjR9.-noE9-k5gdi9tx1EYoPae_pOvw2Pab-iGq9NeyUZknY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NjZ9.d7pYcN_o1CcuR_ffuu9sK9Vjz4v-UiYEcu3dkfjpWV4&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjo0LCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6Njd9.vbU3j4AkWlRjj6aPI3ij5367-A2pwzz9yfZGmw50bas&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6Njh9.9eMV08--NVYb3t13yoVIuCqwiWDAnTLTFVuBPSR4I3k&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NzB9.RXQj1JdUkipSOQXmX7nW5iw8D8XQzZ63d03Xe8kA0Mw&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjo0LCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NzF9.g9a0xl6bTgQBk2ODD1kTSnSKyb7pqw-KNsKJP_qVPr0&u_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:22] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NzJ9.2wu13hrozYZ-M5wgpnMSnJRAgj-pc08yRJshX5Z0UXc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:26] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:26] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:26] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:26] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:26] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NzN9.Go4tEeOJPoXZNO2QPC137E2G3AcAveQUur9981v6-jI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:26] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NzN9.Go4tEeOJPoXZNO2QPC137E2G3AcAveQUur9981v6-jI HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NzR9.bHQD0abtTQtqJHjKD7ESjbdDsIdTeO4bPshNtlX1OLE HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/passwordreset/reset/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NzV9.dXo9f3hbnT1_qY8Ub0K87NKI6qFe5ParCCQymm_dfuI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NzZ9.Is3waIaYccaKgcmQZ6_2TYOBhvwRmGBG_jKpPlBdcp4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NzZ9.Is3waIaYccaKgcmQZ6_2TYOBhvwRmGBG_jKpPlBdcp4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6Nzd9.Uua5FqDH-Vnj4ZHzkiBE9Tn5NJ0tx8SZ-WX9bUOzpHg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6Nzh9.l53_8nxmWu7H0ScWak72PF1_4FzxJIhEr6bY2WdmBZE&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6Nzd9.Uua5FqDH-Vnj4ZHzkiBE9Tn5NJ0tx8SZ-WX9bUOzpHg&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6Nzl9.uBH1NS6Kf9uvGfmzQOTVfvwZJMVqdzGXp_T1t1x2_3I&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6ODB9.RaDlWG-uxqJtLf97DYWHzuNHrpPmrXtZCryTszJexmM&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6ODF9.8omgSUBjg3_XsZuxbXgqqMHuD9sQD91IzoF-pN9-SY0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6ODJ9.rHmFsduyFuZYcTwdrs8nTi6ux21CZ3SZVR8uHCe610A&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6ODN9.pan1fxaNDtlRHINSLGZLTYd7o2D9fAqX7l1MqZPZGgk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6ODR9.aL5uj42O5ihph8MICpCv3nHSspe1dCtqd2f4RwtKJYQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6ODV9.v5oLMWXVB5deEjjJU2-TMLXa4fgIPRgBxIeVjAvuN6Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6ODZ9.BXjSour2SjSwKGcqrvPN9bMUfzOpoRqK5wlB9hj5JIk&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:30] "POST /channels/create/v2 HTTP/1.1" 200 -
